0	3.23376e-08
0.00195312	1.1957e-06
0.00390625	3.64633e-06
0.00585938	7.07865e-06
0.00976562	1.57435e-05
0.0136719	2.63151e-05
0.0175781	3.85347e-05
0.0234375	5.90679e-05
0.03125	9.03688e-05
0.0410156	0.000133583
0.0527344	0.000190809
0.0664062	0.000262063
0.0820312	0.000349935
0.101562	0.000465177
0.125	0.000606539
0.154297	0.000784812
0.189453	0.000992765
0.232422	0.00123724
0.283203	0.00149649
0.34375	0.00175664
