0	0.0187279
0.00195312	0.018727
0.00390625	0.0187245
0.00585938	0.018721
0.0078125	0.0187169
0.00976562	0.0187123
0.0117188	0.0187072
0.0136719	0.0187017
0.015625	0.0186958
0.0175781	0.0186895
0.0195312	0.0186829
0.0214844	0.018676
0.0234375	0.0186688
0.0253906	0.0186614
0.0273438	0.0186537
0.0292969	0.0186458
0.03125	0.0186376
0.0332031	0.0186293
0.0351562	0.0186208
0.0371094	0.0186121
0.0390625	0.0186032
0.0410156	0.0185941
0.0429688	0.0185849
0.0449219	0.0185756
0.046875	0.0185661
0.0488281	0.0185564
0.0507812	0.0185467
0.0527344	0.0185368
0.0546875	0.0185268
0.0566406	0.0185167
0.0585938	0.0185065
0.0605469	0.0184961
0.0625	0.0184857
0.0644531	0.0184752
0.0664062	0.0184646
0.0683594	0.018454
0.0703125	0.0184432
0.0722656	0.0184324
0.0742188	0.0184215
0.0761719	0.0184105
0.078125	0.0183995
0.0800781	0.0183884
0.0820312	0.0183772
0.0839844	0.018366
0.0859375	0.0183547
0.0878906	0.0183434
0.0898438	0.0183321
0.0917969	0.0183207
0.09375	0.0183092
0.0957031	0.0182977
0.0976562	0.0182862
0.0996094	0.0182747
0.101562	0.0182631
0.103516	0.0182515
0.105469	0.0182398
0.107422	0.0182281
0.109375	0.0182164
0.111328	0.0182047
0.113281	0.018193
0.115234	0.0181813
0.117188	0.0181695
0.119141	0.0181577
0.121094	0.0181459
0.123047	0.0181341
0.125	0.0181223
0.126953	0.0181105
0.128906	0.0180987
0.130859	0.0180869
0.132812	0.018075
0.134766	0.0180632
0.136719	0.0180514
0.138672	0.0180396
0.140625	0.0180277
0.142578	0.0180159
0.144531	0.0180041
0.146484	0.0179923
0.148438	0.0179805
0.150391	0.0179688
0.152344	0.017957
0.154297	0.0179452
0.15625	0.0179335
0.158203	0.0179218
0.160156	0.0179101
0.162109	0.0178984
0.164062	0.0178867
0.166016	0.0178751
0.167969	0.0178635
0.169922	0.0178519
0.171875	0.0178403
0.173828	0.0178287
0.175781	0.0178172
0.177734	0.0178057
0.179688	0.0177942
0.181641	0.0177828
0.183594	0.0177714
0.185547	0.01776
0.1875	0.0177486
0.189453	0.0177373
0.191406	0.017726
0.193359	0.0177148
0.195312	0.0177036
0.197266	0.0176924
0.199219	0.0176812
0.201172	0.0176701
0.203125	0.0176591
0.205078	0.017648
0.207031	0.017637
0.208984	0.0176261
0.210938	0.0176152
0.212891	0.0176043
0.214844	0.0175935
0.216797	0.0175827
0.21875	0.017572
0.220703	0.0175613
0.222656	0.0175507
0.224609	0.0175401
0.226562	0.0175295
0.228516	0.017519
0.230469	0.0175086
0.232422	0.0174982
0.234375	0.0174879
0.236328	0.0174776
0.238281	0.0174673
0.240234	0.0174571
0.242188	0.017447
0.244141	0.0174369
0.246094	0.0174269
0.248047	0.0174169
0.25	0.017407
0.251953	0.0173971
0.253906	0.0173873
0.255859	0.0173775
0.257812	0.0173678
0.259766	0.0173582
0.261719	0.0173486
0.263672	0.0173391
0.265625	0.0173296
0.267578	0.0173202
0.269531	0.0173109
0.271484	0.0173016
0.273438	0.0172924
0.275391	0.0172832
0.277344	0.0172741
0.279297	0.0172651
0.28125	0.0172561
0.283203	0.0172472
0.285156	0.0172384
0.287109	0.0172296
0.289062	0.0172209
0.291016	0.0172123
0.292969	0.0172037
0.294922	0.0171952
0.296875	0.0171867
0.298828	0.0171784
0.300781	0.01717
0.302734	0.0171618
0.304688	0.0171536
0.306641	0.0171455
0.308594	0.0171375
0.310547	0.0171295
0.3125	0.0171216
0.314453	0.0171138
0.316406	0.0171061
0.318359	0.0170984
0.320312	0.0170908
0.322266	0.0170832
0.324219	0.0170758
0.326172	0.0170684
0.328125	0.0170611
0.330078	0.0170538
0.332031	0.0170467
0.333984	0.0170396
0.335938	0.0170325
0.337891	0.0170256
0.339844	0.0170187
0.341797	0.0170119
0.34375	0.0170052
0.345703	0.0169986
0.347656	0.016992
0.349609	0.0169855
0.351562	0.0169791
0.353516	0.0169728
0.355469	0.0169665
0.357422	0.0169603
0.359375	0.0169542
0.361328	0.0169482
0.363281	0.0169422
0.365234	0.0169364
0.367188	0.0169306
0.369141	0.0169249
0.371094	0.0169192
0.373047	0.0169137
0.375	0.0169082
0.376953	0.0169028
0.378906	0.0168975
0.380859	0.0168923
0.382812	0.0168871
0.384766	0.016882
0.386719	0.0168771
0.388672	0.0168721
0.390625	0.0168673
0.392578	0.0168626
0.394531	0.0168579
0.396484	0.0168533
0.398438	0.0168488
0.400391	0.0168444
0.402344	0.0168401
0.404297	0.0168358
0.40625	0.0168317
0.408203	0.0168276
0.410156	0.0168236
0.412109	0.0168197
0.414062	0.0168159
0.416016	0.0168121
0.417969	0.0168084
0.419922	0.0168049
0.421875	0.0168014
0.423828	0.016798
0.425781	0.0167946
0.427734	0.0167914
0.429688	0.0167882
0.431641	0.0167852
0.433594	0.0167822
0.435547	0.0167793
0.4375	0.0167765
0.439453	0.0167737
0.441406	0.0167711
0.443359	0.0167685
0.445312	0.0167661
0.447266	0.0167637
0.449219	0.0167614
0.451172	0.0167592
0.453125	0.016757
0.455078	0.016755
0.457031	0.016753
0.458984	0.0167512
0.460938	0.0167494
0.462891	0.0167477
0.464844	0.0167461
0.466797	0.0167445
0.46875	0.0167431
0.470703	0.0167418
0.472656	0.0167405
0.474609	0.0167393
0.476562	0.0167382
0.478516	0.0167372
0.480469	0.0167363
0.482422	0.0167355
0.484375	0.0167347
0.486328	0.0167341
0.488281	0.0167335
0.490234	0.016733
0.492188	0.0167327
0.494141	0.0167323
0.496094	0.0167321
0.498047	0.016732
0.5	0.016732
0.501953	0.016732
0.503906	0.0167321
0.505859	0.0167323
0.507812	0.0167327
0.509766	0.016733
0.511719	0.0167335
0.513672	0.0167341
0.515625	0.0167347
0.517578	0.0167355
0.519531	0.0167363
0.521484	0.0167372
0.523438	0.0167382
0.525391	0.0167393
0.527344	0.0167405
0.529297	0.0167418
0.53125	0.0167431
0.533203	0.0167445
0.535156	0.0167461
0.537109	0.0167477
0.539062	0.0167494
0.541016	0.0167512
0.542969	0.016753
0.544922	0.016755
0.546875	0.016757
0.548828	0.0167592
0.550781	0.0167614
0.552734	0.0167637
0.554688	0.0167661
0.556641	0.0167685
0.558594	0.0167711
0.560547	0.0167737
0.5625	0.0167765
0.564453	0.0167793
0.566406	0.0167822
0.568359	0.0167852
0.570312	0.0167882
0.572266	0.0167914
0.574219	0.0167946
0.576172	0.016798
0.578125	0.0168014
0.580078	0.0168049
0.582031	0.0168084
0.583984	0.0168121
0.585938	0.0168159
0.587891	0.0168197
0.589844	0.0168236
0.591797	0.0168276
0.59375	0.0168317
0.595703	0.0168358
0.597656	0.0168401
0.599609	0.0168444
0.601562	0.0168488
0.603516	0.0168533
0.605469	0.0168579
0.607422	0.0168626
0.609375	0.0168673
0.611328	0.0168721
0.613281	0.0168771
0.615234	0.016882
0.617188	0.0168871
0.619141	0.0168923
0.621094	0.0168975
0.623047	0.0169028
0.625	0.0169082
0.626953	0.0169137
0.628906	0.0169192
0.630859	0.0169249
0.632812	0.0169306
0.634766	0.0169364
0.636719	0.0169422
0.638672	0.0169482
0.640625	0.0169542
0.642578	0.0169603
0.644531	0.0169665
0.646484	0.0169728
0.648438	0.0169791
0.650391	0.0169855
0.652344	0.016992
0.654297	0.0169986
0.65625	0.0170052
0.658203	0.0170119
0.660156	0.0170187
0.662109	0.0170256
0.664062	0.0170325
0.666016	0.0170396
0.667969	0.0170467
0.669922	0.0170538
0.671875	0.0170611
0.673828	0.0170684
0.675781	0.0170758
0.677734	0.0170832
0.679688	0.0170908
0.681641	0.0170984
0.683594	0.0171061
0.685547	0.0171138
0.6875	0.0171216
0.689453	0.0171295
0.691406	0.0171375
0.693359	0.0171455
0.695312	0.0171536
0.697266	0.0171618
0.699219	0.01717
0.701172	0.0171784
0.703125	0.0171867
0.705078	0.0171952
0.707031	0.0172037
0.708984	0.0172123
0.710938	0.0172209
0.712891	0.0172296
0.714844	0.0172384
0.716797	0.0172472
0.71875	0.0172561
0.720703	0.0172651
0.722656	0.0172741
0.724609	0.0172832
0.726562	0.0172924
0.728516	0.0173016
0.730469	0.0173109
0.732422	0.0173202
0.734375	0.0173296
0.736328	0.0173391
0.738281	0.0173486
0.740234	0.0173582
0.742188	0.0173678
0.744141	0.0173775
0.746094	0.0173873
0.748047	0.0173971
0.75	0.017407
0.751953	0.0174169
0.753906	0.0174269
0.755859	0.0174369
0.757812	0.017447
0.759766	0.0174571
0.761719	0.0174673
0.763672	0.0174776
0.765625	0.0174879
0.767578	0.0174982
0.769531	0.0175086
0.771484	0.017519
0.773438	0.0175295
0.775391	0.0175401
0.777344	0.0175507
0.779297	0.0175613
0.78125	0.017572
0.783203	0.0175827
0.785156	0.0175935
0.787109	0.0176043
0.789062	0.0176152
0.791016	0.0176261
0.792969	0.017637
0.794922	0.017648
0.796875	0.0176591
0.798828	0.0176701
0.800781	0.0176812
0.802734	0.0176924
0.804688	0.0177036
0.806641	0.0177148
0.808594	0.017726
0.810547	0.0177373
0.8125	0.0177486
0.814453	0.01776
0.816406	0.0177714
0.818359	0.0177828
0.820312	0.0177942
0.822266	0.0178057
0.824219	0.0178172
0.826172	0.0178287
0.828125	0.0178403
0.830078	0.0178519
0.832031	0.0178635
0.833984	0.0178751
0.835938	0.0178867
0.837891	0.0178984
0.839844	0.0179101
0.841797	0.0179218
0.84375	0.0179335
0.845703	0.0179452
0.847656	0.017957
0.849609	0.0179688
0.851562	0.0179805
0.853516	0.0179923
0.855469	0.0180041
0.857422	0.0180159
0.859375	0.0180277
0.861328	0.0180396
0.863281	0.0180514
0.865234	0.0180632
0.867188	0.018075
0.869141	0.0180869
0.871094	0.0180987
0.873047	0.0181105
0.875	0.0181223
0.876953	0.0181341
0.878906	0.0181459
0.880859	0.0181577
0.882812	0.0181695
0.884766	0.0181813
0.886719	0.018193
0.888672	0.0182047
0.890625	0.0182164
0.892578	0.0182281
0.894531	0.0182398
0.896484	0.0182515
0.898438	0.0182631
0.900391	0.0182747
0.902344	0.0182862
0.904297	0.0182977
0.90625	0.0183092
0.908203	0.0183207
0.910156	0.0183321
0.912109	0.0183434
0.914062	0.0183547
0.916016	0.018366
0.917969	0.0183772
0.919922	0.0183884
0.921875	0.0183995
0.923828	0.0184105
0.925781	0.0184215
0.927734	0.0184324
0.929688	0.0184432
0.931641	0.018454
0.933594	0.0184646
0.935547	0.0184752
0.9375	0.0184857
0.939453	0.0184961
0.941406	0.0185065
0.943359	0.0185167
0.945312	0.0185268
0.947266	0.0185368
0.949219	0.0185467
0.951172	0.0185564
0.953125	0.0185661
0.955078	0.0185756
0.957031	0.0185849
0.958984	0.0185941
0.960938	0.0186032
0.962891	0.0186121
0.964844	0.0186208
0.966797	0.0186293
0.96875	0.0186376
0.970703	0.0186458
0.972656	0.0186537
0.974609	0.0186614
0.976562	0.0186688
0.978516	0.018676
0.980469	0.0186829
0.982422	0.0186895
0.984375	0.0186958
0.986328	0.0187017
0.988281	0.0187072
0.990234	0.0187123
0.992188	0.0187169
0.994141	0.018721
0.996094	0.0187245
0.998047	0.018727
